Z_tech_index,country,year,format,label,type,genre,style,id,barcode,master_id,master_url,uri,catno,title,thumb,cover_image,resource_url,community,format_quantity,formats,etag
2197,US,2001,"[""CD"", ""Compilation"", ""Remastered"", ""Box Set""]","[""Rhino Records"", ""Warner Music Group"", ""Rhino Entertainment Company"", ""Rhino Entertainment Company"", ""Rhino Entertainment Company"", ""Rhino Entertainment Company"", ""DigiPrep"", ""Cinram, Olyphant, PA"", ""Cinram, Olyphant, PA"", ""Cinram, Olyphant, PA"", ""Cinram, Olyphant, PA"", ""Nuggets""]",release,"[""Rock"", ""Pop""]","[""Folk Rock"", ""Garage Rock"", ""Pop Rock"", ""Psychedelic Rock""]",2160325,"[""081227985868"", ""Z81333 M1S2 3 R2 519759-2.1 01"", ""ifpi L909"", ""IFPI 2U4C"", ""Z81334 3 R2 519759-2.2 01 M1S2"", ""ifpi L909"", ""IFPI 2U4C"", ""M1S1 Z81335 3 R2 519759-2.3 01"", ""ifpi L909"", ""IFPI 2U9E"", ""M1S1 Z81336 3 R2 519759-2.4 02"", ""ifpi L909"", ""IFPI 2U9E""]",229021,https://api.discogs.com/masters/229021,/release/2160325-Various-Where-The-Action-Is-Los-Angeles-Nuggets-1965-1968,R2 519759,Various - Where The Action Is! (Los Angeles Nuggets: 1965-1968),,,https://api.discogs.com/releases/2160325,"{""want"": 336, ""have"": 677}",4,"[{""name"": ""CD"", ""qty"": ""4"", ""descriptions"": [""Compilation"", ""Remastered""]}, {""name"": ""Box Set"", ""qty"": ""1""}]",eAf6CDFNthbtTM2wH91lTkahzLg
2198,US,2016,"[""CD"", ""Compilation"", ""Remastered"", ""Box Set""]","[""Rhino Records"", ""Nuggets"", ""Rhino Entertainment Company"", ""Rhino Entertainment Company"", ""Getty Images"", ""Hulton Archive"", ""Topham"", ""The Image Works"", ""Petra Neimeier"", ""Redferns"", ""Sylvia Pitcher"", ""Jeremy Fletcher"", ""Michael Ochs Archives"", ""Pictorial Press"", ""Mod"", ""Strange Things"", ""Combipress"", ""Hammett"", ""Glenn A. Baker"", ""Incomplete Music"", ""Gil Music Corp."", ""Universal/MCA Music Publishing Pty Limited"", ""Universal-MCA Music Publishing"", ""Intersong Music Ltd."", ""WB Music Corp."", ""DigiPrep"", ""WEA Mfg. Olyphant"", ""WEA Mfg. Olyphant"", ""WEA Mfg. Olyphant"", ""WEA Mfg. Olyphant"", ""WEA Mfg. Olyphant""]",release,"[""Rock""]","[""Garage Rock"", ""Psychedelic Rock"", ""Mod"", ""Beat""]",1195218,"[""0 8122-76787-2 2"", ""081227678722"", ""BMI"", ""ASCAP"", ""STEMRA"", ""PRS"", ""0-7379-0198-5"", ""Y165083 R2 76787-2.1 01 M1S2"", ""ifpi L903"", ""IFPI 2U2O"", ""['WEA Mfg. Olyphant' logo] Y16508 3 R2 76787-2.1 01 M1S1"", ""ifpi L903"", ""IFPI 2U3J"", ""['WEA Mfg. Olyphant' logo] Y16508 3 R2 76787-2.1 01 M1S3"", ""ifpi L903"", ""IFPI 2U2S"", ""['WEA Mfg. Olyphant' logo] Y16508 3 R2 76787-2.1 01 M1S5 CI"", ""ifpi L903"", ""IFPI 2U7K"", ""Y16610 3 R2 76787-2.2 02 M1S1"", ""ifpi L903"", ""IFPI 2U2I"", ""['WEA Mfg. Olyphant' logo] Y16496 3 R2 76787-2.2 01 M1S1"", ""ifpi L903"", ""IFPI 2U2Z"", ""['WEA Mfg. Olyphant' logo] Y16610 3 R2 76787-2.2 02 M1S2"", ""ifpi L903"", ""IFPI 2U3V"", ""['WEA Mfg. Olyphant' logo] Y16610 M1S7 3 R2 76787-2.2 02 CI"", ""ifpi L903"", ""IFPI 2U7K"", ""Y16502 3 R2 76787-2.3 04 M1S3"", ""ifpi L903"", ""IFPI 2U2I"", ""['WEA Mfg. Olyphant' logo] Y16502 3 R2 76787-2.3 04 M1S1"", ""ifpi L903"", ""IFPI 2U2U"", ""['WEA Mfg. Olyphant' logo] Y16502 3 R2 76787-2.3 04 M1S4"", ""ifpi L903"", ""IFPI 2U4V"", ""['WEA Mfg. Olyphant' logo] Y16502 3 R2 76787-2.3 04 M1S9 CI"", ""ifpi L903"", ""IFPI 2U7K"", ""Y16497 3 R2 76787-2.4 01 M1S4"", ""ifpi L903"", ""IFPI 2U2O"", ""['WEA Mfg. Olyphant' logo] Y16497 3 R2 76787-2.4 01 M1S2"", ""ifpi L903"", ""IFPI 2U2R"", ""['WEA Mfg. Olyphant' logo] Y16497 3 R2 76787-2.4 01 M1S4"", ""ifpi L903"", ""IFPI 2U3N"", ""['WEA Mfg. Olyphant' logo] Y16497 3 R2 76787-2.4 01 M1S2 CI"", ""ifpi L903"", ""IFPI 2U7N""]",3048188,https://api.discogs.com/masters/3048188,/release/1195218-Various-Nuggets-II-Original-Artyfacts-From-The-British-Empire-And-Beyond-1964-1969,R2 76787,Various - Nuggets II (Original Artyfacts From The British Empire And Beyond 1964-1969),,,https://api.discogs.com/releases/1195218,"{""want"": 914, ""have"": 2958}",4,"[{""name"": ""CD"", ""qty"": ""4"", ""descriptions"": [""Compilation"", ""Remastered""]}, {""name"": ""Box Set"", ""qty"": ""1""}]",eAf6CDFNthbtTM2wH91lTkahzLg
2199,US,2022,"[""Vinyl"", ""LP"", ""Compilation""]","[""Rhino Records"", ""Nuggets"", ""Rhino Records Inc."", ""K Disc Mastering"", ""A&M Records"", ""Laurie Records"", ""AVI Records"", ""4 Star Records""]",release,"[""Rock""]","[""Garage Rock"", ""Psychedelic Rock"", ""Pop Rock""]",6428491,"[""RNLP-028A S-12772 KP"", ""RNLP-028B S-12773 KP"", ""kdisc""]",772599,https://api.discogs.com/masters/772599,/release/6428491-Various-Nuggets-Volume-Four-Pop-Part-Two,RNLP 028,Various - Nuggets Volume Four: Pop Part Two,,,https://api.discogs.com/releases/6428491,"{""want"": 140, ""have"": 63}",1,"[{""name"": ""Vinyl"", ""qty"": ""1"", ""descriptions"": [""LP"", ""Compilation""]}]",eAf6CDFNthbtTM2wH91lTkahzLg
2200,US,2016,"[""CD"", ""Box Set"", ""Compilation"", ""Remastered""]","[""Rhino Records"", ""Warner Music Group"", ""Rhino Entertainment Company"", ""Rhino Entertainment Company"", ""Rhino Entertainment Company"", ""Country Joe And The Fish"", ""Universal Music Enterprises"", ""The Charlatans"", ""Grateful Dead Productions, Inc."", ""Sony BMG Custom Marketing Group"", ""Ace Records Ltd."", ""EMI Music Special Markets"", ""Warner Bros. Records Inc."", ""Mainstream Records, Inc."", ""Jerry Miller"", ""Original Sound Record Co., Inc."", ""Sundazed Music, Inc."", ""Gary Yoder"", ""Tiki Sound"", ""Bill Quarry"", ""The New Breed"", ""Bay Sound Productions"", ""David Houston"", ""RD Records"", ""Bobby Winkelman"", ""Vanguard Records"", ""Metro-Goldwyn-Mayer, Inc."", ""The Ace Of Cups"", ""Weasel Disc Records"", ""The Flamin' Groovies"", ""Rhino Entertainment Company"", ""Rhino Entertainment Company"", ""Cinram, Olyphant, PA"", ""Cinram, Olyphant, PA"", ""Cinram, Olyphant, PA"", ""Cinram, Olyphant, PA"", ""Nuggets""]",release,"[""Rock""]","[""Garage Rock"", ""Psychedelic Rock"", ""Folk Rock""]",1970902,"[""0 8122 79983 0 1"", ""081227998301"", ""Z63005 3 R2 165564-2.1 01 M1S6"", ""ifpi L909"", ""IFPI 2U6C"", ""Z63005 M̷0̷S̷1̷  3 R2 165564-2.1 01 M1S1"", ""ifpi L909"", ""IFPI 2U3W"", ""Z63029 M1S1 3 R2 165564-2.2 05"", ""ifpi L909"", ""IFPI 2U7N"", ""Z63029 3 R2 165564-2.2 05 M1S2"", ""ifpi L909"", ""IFPI 2U7M"", ""M1S3 Z63006 3 R2 165564-2.3 01"", ""ifpi L909"", ""IFPI 2U6D"", ""M1 S3 Z63006 3 R2 165564-2.3 01"", ""IFPI 2U6C"", ""ifpi L909"", ""Z63007 M1S1 3 R2 165564-2.4 01"", ""ifpi L909"", ""IFPI 2U9E"", ""M1S3 Z63007 3 R2 165564-2.4 01"", ""ifpi L909"", ""IFPI 2U6C""]",1940934,https://api.discogs.com/masters/1940934,/release/1970902-Various-Love-Is-The-Song-We-Sing-San-Francisco-Nuggets-1965-1970,R2 165564,Various - Love Is The Song We Sing (San Francisco Nuggets 1965-1970),,,https://api.discogs.com/releases/1970902,"{""want"": 493, ""have"": 1486}",4,"[{""name"": ""CD"", ""qty"": ""4""}, {""name"": ""Box Set"", ""qty"": ""1"", ""descriptions"": [""Compilation"", ""Remastered""]}]",eAf6CDFNthbtTM2wH91lTkahzLg
2201,Australia,2002,"[""Vinyl"", ""LP"", ""Compilation"", ""Limited Edition"", ""Numbered""]","[""Festival Records"", ""Festival Records"", ""Down Under Nuggets: Original Australian Artyfacts 1965-1967"", ""Warner Music Australia"", ""Warner Music Australia"", ""Warner Music Australia"", ""Warner Music Australia Pty. Limited"", ""Optimal Media GmbH"", ""Optimal Media GmbH""]",release,"[""Rock""]","[""Garage Rock""]",4746982,"[""9340650015650"", ""BD08336-01 A1 HL"", ""BD08336-01 B1 HL"", ""BD08336-02 C1 HL"", ""BD08336-02 D1 HL""]",576810,https://api.discogs.com/masters/576810,/release/4746982-Various-Down-Under-Nuggets-Original-Australian-Artyfacts-1965-1967,FEST601003LP,Various - Down Under Nuggets (Original Australian Artyfacts 1965-1967),,,https://api.discogs.com/releases/4746982,"{""want"": 280, ""have"": 255}",2,"[{""name"": ""Vinyl"", ""qty"": ""2"", ""descriptions"": [""LP"", ""Compilation"", ""Limited Edition"", ""Numbered""]}]",eAf6CDFNthbtTM2wH91lTkahzLg
2202,Australia,2020,"[""CD"", ""Compilation""]","[""Festival Records"", ""Down Under Nuggets: Original Australian Artyfacts 1965-1967"", ""Warner Music Australia"", ""Warner Music Australia"", ""Warner Music Australia"", ""Warner Music Australia Pty. Limited"", ""Sony DADC Mastering"", ""SM""]",release,"[""Rock""]","[""Garage Rock""]",4045167,"[""9 340650 014592"", ""9340650014592"", ""FEST601003 6111100312 [SM logo]"", ""ifpi LR11"", ""ifpi K413""]",576810,https://api.discogs.com/masters/576810,/release/4045167-Various-Down-Under-Nuggets-Original-Australian-Artyfacts-1965-1967,FEST601003,Various - Down Under Nuggets (Original Australian Artyfacts 1965-1967),,,https://api.discogs.com/releases/4045167,"{""want"": 128, ""have"": 284}",1,"[{""name"": ""CD"", ""qty"": ""1"", ""descriptions"": [""Compilation""]}]",eAf6CDFNthbtTM2wH91lTkahzLg
2203,UK,2007,"[""Vinyl"", ""12\"""", ""33 ⅓ RPM"", ""Album"", ""Compilation"", ""CD"", ""Album"", ""Compilation""]","[""Strut"", ""Future Nuggets"", ""Ambassador's Reception"", ""Rodion Roșca Home Studio, Cluj"", ""Radio România Cluj"", ""Audio Restored"", ""The Carvery"", ""Strut"", ""Strut"", ""Studio Auto"", ""Discerning Ear"", ""!K7 Music Publishing"", ""Schallplattenfabrik Pallas GmbH"", ""Schallplattenfabrik Pallas GmbH"", ""Sony DADC"", ""Four Manufacturing Services""]",release,"[""Electronic"", ""Rock""]","[""Minimal"", ""Psychedelic"", ""Krautrock"", ""Experimental"", ""Lo-Fi"", ""Space Rock""]",4595593,"[""7 30003 31111 6"", ""730003311116"", ""LC 07306"", ""STRUT 111 LP-A The Carvery -28298-"", ""STRUT 111 LP-B The Carvery -28298-"", ""STRUT 111 LP-C The Carvery -28356-"", ""STRUT 111 LP-D The Carvery -28356-"", ""Sony DADC ['Four Manufacturing Services' logo] FOURMANUFACTURING.COM A0102108333-0101 18 A00"", ""IFPI L558"", ""IFPI 94K4""]",558498,https://api.discogs.com/masters/558498,/release/4595593-Rodion-GA-The-Lost-Tapes,STRUT111LP,Rodion G.A.* - The Lost Tapes,,,https://api.discogs.com/releases/4595593,"{""want"": 585, ""have"": 434}",3,"[{""name"": ""Vinyl"", ""qty"": ""2"", ""descriptions"": [""12\"""", ""33 ⅓ RPM"", ""Album"", ""Compilation""]}, {""name"": ""CD"", ""qty"": ""1"", ""descriptions"": [""Album"", ""Compilation""]}]",eAf6CDFNthbtTM2wH91lTkahzLg
2204,US,2016,"[""Vinyl"", ""LP"", ""Compilation""]","[""Rod Records"", ""Starstream Record Co."", ""Montana Gold"", ""Rock To Riches""]",release,"[""Rock""]","[""Hard Rock"", ""Glam"", ""Power Pop"", ""New Wave"", ""Heavy Metal"", ""AOR"", ""Blues Rock"", ""Country Rock"", ""Folk Rock""]",13656933,"[""RTR-8352-A TR pa 10-83"", ""RTR-8352-B TR pa 10-83""]",0,,/release/13656933-Various-Montana-Gold-Nuggets,RTR-8352,Various - Montana Gold Nuggets,,,https://api.discogs.com/releases/13656933,"{""want"": 45, ""have"": 23}",1,"[{""name"": ""Vinyl"", ""qty"": ""1"", ""descriptions"": [""LP"", ""Compilation""]}]",eAf6CDFNthbtTM2wH91lTkahzLg
2205,UK,1999,"[""CD"", ""Compilation"", ""Remastered"", ""Box Set""]","[""Charly Records"", ""Artistry Music Limited"", ""Licensemusic.com ApS"", ""Snapper Music plc"", ""Snapper Music plc"", ""Licensemusic.com ApS"", ""Licensemusic.com ApS"", ""Charly Studios"", ""Intermezzo Music & Media Group""]",release,"[""Rock"", ""Blues"", ""Pop""]","[""Blues Rock"", ""Garage Rock"", ""Pop Rock"", ""Psychedelic Rock"", ""Texas Blues""]",3563345,"[""8 03415 57352 3"", ""803415573523"", ""LC 08477"", ""mcps"", ""ADD"", ""NEVER EVER LAND SNAJ735CD Disc 1"", ""ifpi Y211"", ""NEVER EVER LAND SNAJ735CD Disc 2"", ""ifpi Y212"", ""ifpi Y213"", ""NEVER EVER LAND SNAJ735CD Disc 3"", ""ifpi Y211""]",0,,/release/3563345-Various-Never-Ever-Land-83-Texan-Nuggets-From-International-Artists-Records-1965-1970,SNAJ 735 CD,Various - Never Ever Land (83 Texan Nuggets From International Artists Records 1965-1970),,,https://api.discogs.com/releases/3563345,"{""want"": 105, ""have"": 390}",3,"[{""name"": ""CD"", ""qty"": ""3"", ""descriptions"": [""Compilation"", ""Remastered""]}, {""name"": ""Box Set"", ""qty"": ""1""}]",eAf6CDFNthbtTM2wH91lTkahzLg
2206,UK,2007,"[""Vinyl"", ""12\"""", ""33 ⅓ RPM"", ""Album"", ""Compilation"", ""CD"", ""Album"", ""Compilation"", ""All Media"", ""Limited Edition""]","[""Strut"", ""Future Nuggets"", ""Ambassador's Reception"", ""Rodion Roșca Home Studio, Cluj"", ""Radio România Cluj"", ""Audio Restored"", ""Strut"", ""Strut"", ""Studio Auto"", ""Discerning Ear"", ""!K7 Music Publishing"", ""The Carvery"", ""Schallplattenfabrik Pallas GmbH"", ""Schallplattenfabrik Pallas GmbH"", ""Sony DADC"", ""Four Manufacturing Services"", ""Strut""]",release,"[""Electronic"", ""Rock""]","[""Minimal"", ""Psychedelic"", ""Krautrock"", ""Experimental"", ""Lo-Fi"", ""Space Rock""]",8037552,"[""7 30003 31111 6"", ""730003311116"", ""LC 07306"", ""Sony DADC ['Four Manufacturing Services' logo] FOURMANUFACTURING.COM A0102108333-0101 18 A00"", ""IFPI L558"", ""STRUT 111 LP-A The Carvery -28298-"", ""STRUT 111 LP-B The Carvery -28298-"", ""STRUT 111 LP-C The Carvery -28356-"", ""STRUT 111 LP-D The Carvery -28356-""]",558498,https://api.discogs.com/masters/558498,/release/8037552-Rodion-GA-The-Lost-Tapes,STRUT111LP,Rodion G.A.* - The Lost Tapes,,,https://api.discogs.com/releases/8037552,"{""want"": 237, ""have"": 51}",3,"[{""name"": ""Vinyl"", ""qty"": ""2"", ""text"": ""180gr"", ""descriptions"": [""12\"""", ""33 ⅓ RPM"", ""Album"", ""Compilation""]}, {""name"": ""CD"", ""qty"": ""1"", ""descriptions"": [""Album"", ""Compilation""]}, {""name"": ""All Media"", ""qty"": ""1"", ""descriptions"": [""Limited Edition""]}]",eAf6CDFNthbtTM2wH91lTkahzLg
2207,UK,1984,"[""CD"", ""Compilation""]","[""Mojo Magazine"", ""23 Ears"", ""UK Music"", ""Mojo Magazine"", ""TAKT""]",release,"[""Rock"", ""Funk / Soul""]",[],19512301,"[""mcps"", ""2100009905141 Mojo September 2021"", ""IFPI LK97"", ""IFPI AEW24""]",0,,/release/19512301-Various-Oh-You-Pretty-Things-15-Chamber-Pop-Nuggets-From-St-Vincent-Father-John-Misty-John-Grant-Mor,September 2021,"Various - Oh! You Pretty Things (15 Chamber Pop Nuggets From St. Vincent, Father John Misty, John Grant & More)",,,https://api.discogs.com/releases/19512301,"{""want"": 40, ""have"": 584}",1,"[{""name"": ""CD"", ""qty"": ""1"", ""descriptions"": [""Compilation""]}]",eAf6CDFNthbtTM2wH91lTkahzLg
2208,UK,2015,"[""CD"", ""Album"", ""Compilation""]","[""Strut"", ""Future Nuggets"", ""Ambassador's Reception"", ""Rodion Roșca Home Studio, Cluj"", ""Radio România Cluj"", ""Audio Restored"", ""The Carvery"", ""Strut"", ""Strut"", ""Studio Auto"", ""Discerning Ear"", ""!K7 Music Publishing"", ""Four Manufacturing Services"", ""Sony DADC""]",release,"[""Electronic"", ""Rock""]","[""Minimal"", ""Psychedelic"", ""Krautrock"", ""Experimental"", ""Lo-Fi"", ""Space Rock""]",4589619,"[""7 30003 31112 3"", ""730003311123"", ""LC 07306"", ""Sony DADC ['Four Manufacturing Services' logo] FOURMANUFACTURING.COM A0102118229-0101 18 A00"", ""IFPI L558"", ""IFPI 94K6""]",558498,https://api.discogs.com/masters/558498,/release/4589619-Rodion-GA-The-Lost-Tapes,STRUT111CD,Rodion G.A.* - The Lost Tapes,,,https://api.discogs.com/releases/4589619,"{""want"": 97, ""have"": 160}",1,"[{""name"": ""CD"", ""qty"": ""1"", ""descriptions"": [""Album"", ""Compilation""]}]",eAf6CDFNthbtTM2wH91lTkahzLg
2209,Europe,2001,"[""CD"", ""Compilation"", ""Remastered"", ""Box Set""]","[""Rhino Records"", ""Rhino Records"", ""Warner Music Group"", ""Rhino Entertainment Company"", ""Rhino Entertainment Company"", ""Rhino Entertainment Company"", ""Country Joe And The Fish"", ""Universal Music Enterprises"", ""The Charlatans"", ""Grateful Dead Productions, Inc."", ""Sony BMG Custom Marketing Group"", ""Ace Records Ltd."", ""EMI Music Special Markets"", ""Warner Bros. Records Inc."", ""Mainstream Records, Inc."", ""Jerry Miller"", ""Original Sound Record Co., Inc."", ""Sundazed Music, Inc."", ""Gary Yoder"", ""Tiki Sound"", ""Bill Quarry"", ""The New Breed"", ""Bay Sound Productions"", ""David Houston"", ""RD Records"", ""Bobby Winkelman"", ""Vanguard Records"", ""Metro-Goldwyn-Mayer, Inc."", ""The Ace Of Cups"", ""Weasel Disc Records"", ""The Flamin' Groovies"", ""Rhino Entertainment Company"", ""Rhino Entertainment Company""]",release,"[""Rock""]","[""Garage Rock"", ""Psychedelic Rock"", ""Folk Rock""]",17084982,"[""0 8122 79983 0 1"", ""081227998301"", ""LC02982"", ""[WEA Logo] 8122799830A V01 ZNU"", ""IFPI L016"", ""IFPI 05N9"", ""IFPI 056T"", ""[WEA Logo] 8122799830B V01 EFH"", ""IFPI L016"", ""IFPI 057T"", ""IFPI 05QI"", ""[WEA Logo] 8122799830C V01 ZEA"", ""IFPI L016"", ""IFPI 057T"", ""IFPI 05QI"", ""[WEA Logo] 8122799830D V01 PER"", ""IFPI L016"", ""IFPI 05M3"", ""IFPI 05N7""]",1940934,https://api.discogs.com/masters/1940934,/release/17084982-Various-Love-Is-The-Song-We-Sing-San-Francisco-Nuggets-1965-1970,R2 165564,Various - Love Is The Song We Sing (San Francisco Nuggets 1965-1970),,,https://api.discogs.com/releases/17084982,"{""want"": 95, ""have"": 185}",4,"[{""name"": ""CD"", ""qty"": ""4"", ""descriptions"": [""Compilation"", ""Remastered""]}, {""name"": ""Box Set"", ""qty"": ""1""}]",eAf6CDFNthbtTM2wH91lTkahzLg
2210,UK & Europe,1985,"[""Vinyl"", ""LP"", ""Album"", ""Compilation"", ""Limited Edition""]","[""Spinout Nuggets"", ""Spinout Productions"", ""Spinout Productions"", ""Spinout Productions"", ""Arthole"", ""AGR Manufacturing"", ""GZ Media""]",release,"[""Rock"", ""Funk / Soul""]","[""Garage Rock"", ""Power Pop"", ""Indie Rock""]",14629028,"[""2090504883696"", ""WWW.AGRM.CO.UK SN012 A 199625E1/A"", ""199625E2/A""]",2041996,https://api.discogs.com/masters/2041996,/release/14629028-Various-Spinout-Nuggets-Chapter-1-From-The-Ashes,SN012,Various - Spinout Nuggets Chapter 1 : From The Ashes,,,https://api.discogs.com/releases/14629028,"{""want"": 17, ""have"": 37}",1,"[{""name"": ""Vinyl"", ""qty"": ""1"", ""descriptions"": [""LP"", ""Album"", ""Compilation"", ""Limited Edition""]}]",eAf6CDFNthbtTM2wH91lTkahzLg
2211,UK,2009,"[""CD"", ""Compilation"", ""Box Set""]","[""Psychic Circle"", ""Psychic Circle"", ""Texas Flashbacks""]",release,"[""Rock""]","[""Garage Rock"", ""Psychedelic Rock""]",2314797,"[""5 051125 100538"", ""5051125100538"", ""MCPS"", ""PSYCHBOX005 CD1 01"", ""IFPI LL29"", ""PSYCHBOX005 CD2 01"", ""IFPI LL29"", ""PSYCHBOX005 CD3 01"", ""IFPI LL29"", ""PSYCHBOX005 CD4 01"", ""IFPI LL29"", ""PSYCHBOX005 CD5 01"", ""IFPI LL29"", ""PSYCHBOX005 CD6 01"", ""IFPI LL29""]",0,,/release/2314797-Various-Texas-Flashbacks-Volumes-1-6-95-Nuggets-From-The-Lone-Star-State,PSYCHBOX5,Various - Texas Flashbacks Volumes 1-6 (95 Nuggets From The Lone Star State),,,https://api.discogs.com/releases/2314797,"{""want"": 145, ""have"": 134}",6,"[{""name"": ""CD"", ""qty"": ""6"", ""descriptions"": [""Compilation""]}, {""name"": ""Box Set"", ""qty"": ""1""}]",eAf6CDFNthbtTM2wH91lTkahzLg
2212,UK,2009,"[""CD"", ""Album"", ""Compilation"", ""Promo""]","[""Strut"", ""Future Nuggets"", ""Ambassador's Reception"", ""Strut"", ""Strut"", ""Sony DADC"", ""Four Manufacturing Services""]",release,"[""Electronic"", ""Rock""]","[""Minimal"", ""Psychedelic"", ""Krautrock"", ""Experimental"", ""Lo-Fi"", ""Space Rock""]",4463326,"[""Sony DADC ['Four Manufacturing Services' logo] FOURMANUFACTURING.COM A0102108333-0101 18 A00"", ""IFPI L558"", ""LC 07306""]",558498,https://api.discogs.com/masters/558498,/release/4463326-Rodion-GA-The-Lost-Tapes,STRUT111CD,Rodion G.A.* - The Lost Tapes,,,https://api.discogs.com/releases/4463326,"{""want"": 63, ""have"": 51}",1,"[{""name"": ""CD"", ""qty"": ""1"", ""descriptions"": [""Album"", ""Compilation"", ""Promo""]}]",eAf6CDFNthbtTM2wH91lTkahzLg
2213,Netherlands,2001,"[""CD"", ""Compilation"", ""Stereo""]","[""Universal Music"", ""The Golden Years Of Dutch Pop Music"", ""USM"", ""USM""]",release,"[""Rock"", ""Pop""]","[""Beat"", ""Psychedelic Rock""]",10097790,"[""0602557441949"", ""0 602557 441949"", ""BIEM/SDRM"", ""574 419-5"", ""574 419-6"", ""Sony DADC [Universal Logo] 5744195 11 A00"", ""IFPI L551"", ""IFPI 94K4"", ""Sony DADC [Universal Logo] 5744196 25"", ""IFPI L555"", ""IFPI 946P""]",3237109,https://api.discogs.com/masters/3237109,/release/10097790-Various-The-Golden-Years-Of-Dutch-Pop-Music-Sixties-Nuggets-AB-Sides,574 419-4,Various - The Golden Years Of Dutch Pop Music - Sixties Nuggets (A&B Sides),,,https://api.discogs.com/releases/10097790,"{""want"": 43, ""have"": 111}",2,"[{""name"": ""CD"", ""qty"": ""2"", ""descriptions"": [""Compilation"", ""Stereo""]}]",eAf6CDFNthbtTM2wH91lTkahzLg
2214,Germany,2007,"[""CD"", ""Enhanced"", ""Sampler""]","[""Blue Rose Records"", ""Blue Rose Records"", ""Blue Rose Records"", ""Blue Rose Nuggets"", ""BOD Berlin Optical Disc""]",release,"[""Rock"", ""Blues"", ""Folk, World, & Country""]","[""Blues Rock"", ""Indie Rock"", ""New Wave""]",7128439,"[""4 028466 330451"", ""BOD MAS BLU NG 0045"", ""IFPI LL88"", ""IFPI 5231"", ""LC 04746""]",0,,/release/7128439-Various-Blue-Rose-Nuggets-45,BLU NG045,Various - Blue Rose Nuggets 45,,,https://api.discogs.com/releases/7128439,"{""want"": 2, ""have"": 15}",1,"[{""name"": ""CD"", ""qty"": ""1"", ""descriptions"": [""Enhanced"", ""Sampler""]}]",eAf6CDFNthbtTM2wH91lTkahzLg
